50, 25, 9, -3.4000000000000004, 0.245
50, 25, 9, -5.999999979643005, 1.513
50, 25, 9, -3.9999999836422013, 0.25
50, 25, 9, -5.571428571428569, 0.963
50, 25, 9, -4.666666666666666, 0.704
50, 25, 9, -5.125, 1.624
50, 25, 9, -5.333333328400001, 2.954
50, 25, 9, -7.499999994250028, 0.595
50, 25, 9, -3.9999999967999944, 0.507
50, 25, 9, -5.1428571417987206, 0.618
50, 25, 9, -5.571428571428571, 1.525
50, 25, 9, -5.285714285714284, 0.667
50, 25, 9, -3.555555552111138, 0.721
50, 25, 9, -6.249999997841832, 1.796
50, 25, 9, -4.5, 0.223
50, 25, 9, -5.166666666666666, 0.858
50, 25, 9, -5.4999999695499975, 0.287
50, 25, 9, -7.1999999938800014, 0.275
50, 25, 9, -6.499999999097257, 0.526
50, 25, 9, -5.25, 0.317
50, 25, 9, -4.666666664295087, 2.623
50, 25, 9, -5.499999975329212, 1.544
50, 25, 9, -6.571428562371424, 0.329
50, 25, 9, -5.499999991749994, 4.445
50, 25, 9, -4.999999996000001, 0.896
50, 25, 9, -5.571428571428571, 1.402
50, 25, 9, -6.499999911950048, 0.64
50, 25, 9, -4.599999991839998, 0.311
50, 25, 9, -7.333333333333332, 1.114
50, 25, 9, -4.888888888888888, 0.672
