50, 5, 15, -5.333333325999996, 0.106
50, 5, 15, -5.25, 0.043
50, 5, 15, -3.571428571428571, 0.101
50, 5, 15, -6.9999999964, 0.06
50, 5, 15, -6.25, 0.089
50, 5, 15, -4.857142857142857, 0.101
50, 5, 15, -6.222222222222221, 0.142
50, 5, 15, -7.2, 0.116
50, 5, 15, -6.999999998649999, 0.025
50, 5, 15, -6.199999992479996, 0.121
50, 5, 15, -4.499999997194576, 0.514
50, 5, 15, -5.1000000000000005, 0.053
50, 5, 15, -6.333333333333333, 0.036
50, 5, 15, -6.333333333333333, 0.127
50, 5, 15, -6.800000000000001, 0.045
50, 5, 15, -8.333333333333332, 0.014
50, 5, 15, -5.999999996200008, 0.476
50, 5, 15, -5.333333333333333, 0.012
50, 5, 15, -5.999999998367956, 0.052
50, 5, 15, -5.875, 0.056
50, 5, 15, -5.999999967799989, 0.049
50, 5, 15, -4.999999997385966, 0.096
50, 5, 15, -6.199999995895381, 0.048
50, 5, 15, -5.0, 0.044
50, 5, 15, -4.999999999162078, 0.05
50, 5, 15, -5.75, 0.035
50, 5, 15, -4.999999998615385, 0.061
50, 5, 15, -5.800000000000001, 0.239
50, 5, 15, -5.2, 0.022
50, 5, 15, -7.666666666666666, 0.017
