50, 10, 15, -1.0, -8.0, -6.49999999765, -6.5, 0.761
50, 10, 15, -2.0, -8.0, -5.599999955668027, -5.6, 0.777
50, 10, 15, -1.0, -6.0, -4.749999939100803, -4.75, 1.731
50, 10, 15, -2.0, -10.0, -5.999999535733065, -6.0, 1.478
50, 10, 15, -2.0, -8.0, -6.599999992640031, -6.6, 11.738
50, 10, 15, -1.0, -10.0, -6.599999999999998, -6.25, 0.296
50, 10, 15, -1.0, -6.0, -4.999999996739531, -5.0, 1.07
50, 10, 15, -1.0, -9.0, -6.333333318200177, -6.333333333333333, 0.766
50, 10, 15, -1.0, -9.0, -6.166666666666666, -6.0, 0.451
50, 10, 15, -1.0, -10.0, -5.0, -5.0, 0.57
50, 10, 15, -2.0, -10.0, -5.874999999999995, -5.875, 0.47
50, 10, 15, -2.0, -10.0, -5.399999938184894, -5.4, 1.903
50, 10, 15, -1.0, -10.0, -5.6000000000000005, -5.6, 1.052
50, 10, 15, -1.0, -10.0, -5.999999968364577, -5.5, 0.74
50, 10, 15, -2.0, -6.7, -6.099999986489994, -6.0, 4.95
50, 10, 15, -1.0, -6.0, -4.571428571428571, -4.571428571428571, 0.505
50, 10, 15, -1.0, -6.0, -4.499999871242017, -4.5, 8.866
50, 10, 15, -1.0, -6.833333333333333, -5.124999999999999, -5.0, 0.887
50, 10, 15, -2.0, -10.0, -5.249999999999998, -5.25, 0.458
50, 10, 15, -1.0, -10.0, -5.333333210053876, -5.333333333333333, 0.811
50, 10, 15, -1.0, -8.5, -4.749999994425037, -4.75, 2.336
50, 10, 15, -1.0, -5.5, -4.3999999999999995, -4.333333333333333, 0.201
50, 10, 15, -3.75, -7.5, -5.200000000000001, -5.2, 0.559
50, 10, 15, -2.0, -7.0, -5.1428571428671015, -5.142857142857143, 1.809
50, 10, 15, -1.0, -7.0, -5.142857132949863, -5.0, 3.5
50, 10, 15, -2.0, -7.166666666666667, -6.000000000000002, -6.0, 0.716
50, 10, 15, -1.0, -8.0, -4.999999994433927, -5.0, 10.45
50, 10, 15, -1.0, -10.0, -6.499999959360902, -6.5, 1.143
50, 10, 15, -1.0, -8.0, -4.909090909090915, -4.75, 3.9
50, 10, 15, -1.0, -10.0, -4.749999994418578, -4.714285714285714, 3.725
