50, 10, 20, -6.5, -10.0, -6.5, -6.5, 0.267
50, 10, 20, -3.0, -6.0, -5.363636081288187, -5.333333333333333, 28.555
50, 10, 20, -5.0, -6.75, -5.0, -5.0, 0.06
50, 10, 20, -1.0, -8.0, -5.399999895901164, -5.4, 13.812
50, 10, 20, -1.0, -6.428571428571429, -5.999999940199458, -6.0, 72.15
50, 10, 20, -1.0, -10.0, -4.749999982880134, -4.75, 40.769
50, 10, 20, -1.0, -9.0, -4.555555552137974, -4.555555555555555, 27.136
50, 10, 20, -2.0, -6.7272727272727275, -6.166666658761911, -6.166666666666667, 44.871
50, 10, 20, -1.0, -6.4, -4.8571428470571405, -4.833333333333333, 162.656
50, 10, 20, -1.0, -7.142857142857143, -4.9999999975, -4.666666666666667, 67.135
50, 10, 20, -1.0, -10.0, -5.333333328700002, -5.333333333333333, 1.644
50, 10, 20, -3.25, -6.571428571428571, -5.100000000001351, -5.1, 4.955
50, 10, 20, -1.0, -7.25, -5.499999835578715, -5.5, 1.036
50, 10, 20, -1.0, -7.875, -5.99999994047007, -5.6, 2.151
50, 10, 20, -3.0, -6.875, -5.599999993090694, -5.6, 304.788
50, 10, 20, -1.0, -7.142857142857143, -5.083333170592642, -5.0, 63.598
50, 10, 20, -1.0, -7.0, -4.076923056815434, -4.0, 113.562
50, 10, 20, -1.0, -10.0, -4.999999993500009, -5.0, 1.681
50, 10, 20, -2.0, -5.75, -5.083333333365734, -5.0, 12.627
50, 10, 20, -1.0, -9.75, -4.999999978400001, -5.0, 3.767
50, 10, 20, -1.0, -6.090909090909091, -5.555555546591092, -5.5, 241.214
50, 10, 20, -1.0, -10.0, -6.1999999727255775, -6.2, 4.595
50, 10, 20, -2.0, -8.8, -6.599999986940002, -6.6, 66.578
50, 10, 20, -1.0, -8.5, -4.9999999889486135, -5.0, 235.775
50, 10, 20, -1.0, -5.0, -3.5714285605347595, -3.5, 16.573
50, 10, 20, -1.0, -7.666666666666667, -4.714285674821324, -4.666666666666667, 153.786
50, 10, 20, -2.0, -7.0, -6.249999942592986, -6.25, 2.583
50, 10, 20, -2.0, -10.0, -4.999999102465021, -5.0, 2.547
50, 10, 20, -3.0, -8.8, -6.399999827436021, -6.4, 239.093
50, 10, 20, -2.0, -7.0, -5.36363634799638, -5.363636363636363, 656.939
