50, 2, 15, -4.571428571428569, 0.103
50, 2, 15, -5.25, 0.013
50, 2, 15, -5.625000000000001, 0.012
50, 2, 15, -7.833333333333333, 0.014
50, 2, 15, -4.999999999142858, 0.016
50, 2, 15, -6.285714285714286, 0.012
50, 2, 15, -6.363636363636363, 0.011
50, 2, 15, -4.5, 0.012
50, 2, 15, -6.5, 0.011
50, 2, 15, -6.666666666666666, 0.009
50, 2, 15, -4.75, 0.014
50, 2, 15, -3.4285714285714284, 0.01
50, 2, 15, -4.857142857142857, 0.004
50, 2, 15, -6.4, 0.01
50, 2, 15, -6.545454545454546, 0.015
50, 2, 15, -5.857142857142857, 0.015
50, 2, 15, -5.363636363636364, 0.012
50, 2, 15, -6.266666666666667, 0.011
50, 2, 15, -6.4, 0.006
50, 2, 15, -6.7272727272727275, 0.011
50, 2, 15, -4.384615383760013, 0.018
50, 2, 15, -6.666666666666666, 0.01
50, 2, 15, -5.2727272727272725, 0.011
50, 2, 15, -5.166666666666666, 0.022
50, 2, 15, -5.333333333333333, 0.014
50, 2, 15, -7.166666666666666, 0.013
50, 2, 15, -5.8, 0.013
50, 2, 15, -6.1, 0.006
50, 2, 15, -6.222222222222221, 0.013
50, 2, 15, -6.090909090909091, 0.01
