1,50,14,20,-6.166666667,60.521,,1,50,14,20,-6.166666658,606.578
2,50,14,20,-5.25,7.064,,2,50,14,20,-5.25,6.531
3,50,14,20,-5.857142857,60.282,,3,50,14,20,-5.857142857,479.364
4,50,14,20,-6,13.795,,4,50,14,20,-6,13.837
5,50,14,20,-5,1.081,,5,50,14,20,-5,1.177
6,50,14,20,-4.999999994,60.309,,6,50,14,20,-4.999999994,397.117
7,50,14,20,-6.666666662,1.107,,7,50,14,20,-6.666666662,1.245
8,50,14,20,-5.2,22.289,,8,50,14,20,-5.2,22.982
9,50,14,20,-6.111111111,60.253,,9,50,14,20,-6.1,165.905
10,50,14,20,-6.1,24.801,,10,50,14,20,-6.1,24.807
11,50,14,20,-6.999999998,60.86,,11,50,14,20,-6.999999998,250.447
12,50,14,20,-5.1,51.754,,12,50,14,20,-5.1,51.954
13,50,14,20,-5.333333328,60.246,,13,50,14,20,-5.333333328,590.528
14,50,14,20,-5.499999997,60.286,,14,50,14,20,-5.499999997,590.511
15,50,14,20,-5.833333324,59.866,,15,50,14,20,-5.833333333,60.526
16,50,14,20,-7.999999999,5.011,,16,50,14,20,-7.999999999,4.56
17,50,14,20,-4.999999998,60.301,,17,50,14,20,-4.9,72.19
18,50,14,20,-5.428571429,60.259,,18,50,14,20,-5.428571429,100.156
19,50,14,20,-5.111111111,60.304,,19,50,14,20,-5.11111111,158.419
20,50,14,20,-4.666666658,60.328,,20,50,14,20,-4.666666667,94.095
21,50,14,20,-5.75,5.844,,21,50,14,20,-5.75,8.216
22,50,14,20,-6.7,43.674,,22,50,14,20,-6.7,18.75
23,50,14,20,-3.999999984,60.288,,23,50,14,20,-3.999999969,590.191
24,50,14,20,-5.75,26.06,,24,50,14,20,-5.75,2.228
25,50,14,20,-5.666666663,60.327,,25,50,14,20,-5.666666653,590.355
26,50,14,20,-5.333333333,4.804,,26,50,14,20,-5.333333333,0.879
27,50,14,20,-5.571428561,60.24,,27,50,14,20,-5.571428571,71.565
28,50,14,20,-6.4,7.515,,28,50,14,20,-6.4,1.609
29,50,14,20,-6.111111111,33.365,,29,50,14,20,-6.111111111,25.413
30,50,14,20,-7.5,4.557,,30,50,14,20,-7.5,1.302
