1,50,20,20,-4.6,19.801,,1,50,20,20,-4.6,20.599
2,50,20,20,-5,22.075,,2,50,20,20,-5,20.696
3,50,20,20,-5.6,5.223,,3,50,20,20,-5.6,5.251
4,50,20,20,-8.999999999,5.132,,4,50,20,20,-8.999999999,5.955
5,50,20,20,-6.25,24.085,,5,50,20,20,-6.25,24.204
6,50,20,20,-5.25,15.348,,6,50,20,20,-5.25,14.801
7,50,20,20,-5.666666654,60.272,,7,50,20,20,-5.666666654,590.521
8,50,20,20,-4.999999995,60.234,,8,50,20,20,-4.999999995,590.37
9,50,20,20,-3.666666658,60.296,,9,50,20,20,-3.666666658,590.427
10,50,20,20,-5.999999992,60.319,,10,50,20,20,-5.999999992,590.544
11,50,20,20,-6.25,5.393,,11,50,20,20,-6.25,5.934
12,50,20,20,-5.125,60.319,,12,50,20,20,-5.124999988,590.643
13,50,20,20,-5.375,47.622,,13,50,20,20,-5.374999988,46.587
14,50,20,20,-6.333333329,60.44,,14,50,20,20,-6.333333329,590.142
15,50,20,20,-3.066666641,60.284,,15,50,20,20,-3.066666667,360.901
16,50,20,20,-4.666666662,60.382,,16,50,20,20,-4.666666666,448.707
17,50,20,20,-6.166666663,60.308,,17,50,20,20,-6.166666658,590.12
18,50,20,20,-4.166666667,60.28,,18,50,20,20,-4.166666667,189.18
19,50,20,20,-5.75,24.652,,19,50,20,20,-5.75,25.908
20,50,20,20,-6.2,28.176,,20,50,20,20,-6.2,28.394
21,50,20,20,-4.5,3.208,,21,50,20,20,-4.5,3.749
22,50,20,20,-5.166666667,60.296,,22,50,20,20,-5.166666657,590.464
23,50,20,20,-6.499999997,60.328,,23,50,20,20,-6.5,150.589
24,50,20,20,-4.999999997,60.341,,24,50,20,20,-4.999999997,590.31
25,50,20,20,-5.333333328,60.365,,25,50,20,20,-5.3,183.019
26,50,20,20,-4.666666662,60.306,,26,50,20,20,-4.6,83.347
27,50,20,20,-4.555555556,60.233,,27,50,20,20,-4.555555541,590.327
28,50,20,20,-4.571428568,60.29,,28,50,20,20,-4.555555541,590.39
29,50,20,20,-7.111111099,60.35,,29,50,20,20,-7.111111099,647.186
30,50,20,20,-5.166666667,60.283,,30,50,20,20,-5.166666657,590.465
,,,,-5.390158727,,,,,,,-5.386296292,
