1,60,10,20,-5.75,1.874
2,60,10,20,-4.999999993,2546.662
3,60,10,20,-6.5,1.345
4,60,10,20,-5.307692308,836.445
5,60,10,20,-4.125,7.965
6,60,10,20,-4.8,3.553
7,60,10,20,-5.571428571,12.233
8,60,10,20,-4.999999994,5.115
9,60,10,20,-5.75,1.208
10,60,10,20,-5.6,0.312
11,60,10,20,-5.363636364,81.661
12,60,10,20,-4.714285714,11.41
13,60,10,20,-4.999999997,5467.149
14,60,10,20,-5.5,0.313
15,60,10,20,-5.25,0.749
16,60,10,20,-4.3,616.627
17,60,10,20,-5.666666662,28.866
18,60,10,20,-5.857142857,142.868
19,60,10,20,-5.999999994,48.902
20,60,10,20,-5.999999998,619.205
21,60,10,20,-6.857142857,13.101
22,60,10,20,-4.083333333,361.231
23,60,10,20,-6.333333329,26.456
24,60,10,20,-5.25,0.88
25,60,10,20,-3.5,1.767
26,60,10,20,-4.8,0.885
27,60,10,20,-7.363636364,1.452
28,60,10,20,-5.6,3.094
29,60,10,20,-5.25,1.854
30,60,10,20,-4.999999993,6.684
