1,50,20,14,-4,1.938,,1,50,20,14,-4,1.703
2,50,20,14,-5.333333333,4.231,,2,50,20,14,-5.333333333,4.218
3,50,20,14,-4.999999993,60.292,,3,50,20,14,-4.857142857,71.158
4,50,20,14,-6.5,5.869,,4,50,20,14,-6.5,5.601
5,50,20,14,-5,4.353,,5,50,20,14,-5,4.083
6,50,20,14,-7,12.351,,6,50,20,14,-7,13.22
7,50,20,14,-5.666666662,60.228,,7,50,20,14,-5.666666662,71.774
8,50,20,14,-7,4.917,,8,50,20,14,-7,5.07
9,50,20,14,-8,0.17,,9,50,20,14,-8,0.256
10,50,20,14,-5.25,8.589,,10,50,20,14,-5.25,8.635
11,50,20,14,-4.857142857,29.026,,11,50,20,14,-4.857142857,29.15
12,50,20,14,-5.222222222,54.805,,12,50,20,14,-5.222222222,56.611
13,50,20,14,-5.222222222,26.042,,13,50,20,14,-5.222222222,27.38
14,50,20,14,-5.999999992,60.26,,14,50,20,14,-5.999999992,125.185
15,50,20,14,-4.999999996,43.406,,15,50,20,14,-4.999999996,43.175
16,50,20,14,-4,1.256,,16,50,20,14,-4,1.553
17,50,20,14,-6.222222222,46.257,,17,50,20,14,-6.222222222,46.452
18,50,20,14,-6.666666658,43.661,,18,50,20,14,-6.666666658,42.149
19,50,20,14,-7.222222222,36.346,,19,50,20,14,-7.222222222,20.669
20,50,20,14,-5.857142857,35.15,,20,50,20,14,-5.857142857,10.95
21,50,20,14,-6,14.751,,21,50,20,14,-6,2.198
22,50,20,14,-5.5,1.27,,22,50,20,14,-5.5,0.71
23,50,20,14,-5.666666667,51.161,,23,50,20,14,-5.666666662,21.096
24,50,20,14,-6.499999999,4.868,,24,50,20,14,-6.499999999,0.831
25,50,20,14,-4.857142857,32.24,,25,50,20,14,-4.857142857,32.042
26,50,20,14,-5.285714286,22.915,,26,50,20,14,-5.285714286,24.087
27,50,20,14,-5.999999992,51.288,,27,50,20,14,-5.999999992,53.714
28,50,20,14,-7,5.788,,28,50,20,14,-7,5.322
29,50,20,14,-4.999999993,60.14,,29,50,20,14,-4.999999993,60.582
30,50,20,14,-5.999999988,28.302,,30,50,20,14,-5.999999988,28.471
