1,50,20,18,-7,9.711,,1,50,20,18,-7,0.891
2,50,20,18,-5.25,60.477,,2,50,20,18,-5.222222222,99.477
3,50,20,18,-7.333333333,17.144,,3,50,20,18,-7.333333333,1.137
4,50,20,18,-5.230769231,60.355,,4,50,20,18,-5.230769231,79.915
5,50,20,18,-5.099999985,60.258,,5,50,20,18,-5.083333326,590.2
6,50,20,18,-6.499999998,13.097,,6,50,20,18,-6.499999998,3.73
7,50,20,18,-5.666666667,5.205,,7,50,20,18,-5.666666667,2.743
8,50,20,18,-6,5.057,,8,50,20,18,-6,1.07
9,50,20,18,-7,0.711,,9,50,20,18,-7,0.422
10,50,20,18,-6.8,18.433,,10,50,20,18,-6.8,7.255
11,50,20,18,-5.999999995,30.389,,11,50,20,18,-5.999999996,8.782
12,50,20,18,-7,2.712,,12,50,20,18,-7,2.519
13,50,20,18,-4.749999993,60.784,,13,50,20,18,-4.749999993,590.916
14,50,20,18,-4.249999994,60.281,,14,50,20,18,-4.249999994,648.249
15,50,20,18,-6,1.457,,15,50,20,18,-6,1.522
16,50,20,18,-4.57142856,60.296,,16,50,20,18,-4.555555556,86.983
17,50,20,18,-6.083333316,60.386,,17,50,20,18,-6.083333316,590.485
18,50,20,18,-4.333333333,6.491,,18,50,20,18,-4.333333333,6.76
19,50,20,18,-6.5,4.582,,19,50,20,18,-6.5,5.216
20,50,20,18,-5.75,60.278,,20,50,20,18,-5.75,271.108
21,50,20,18,-5.2,60.341,,21,50,20,18,-5.2,70.916
22,50,20,18,-6.166666667,30.868,,22,50,20,18,-6.166666667,30.208
23,50,20,18,-7.25,60.29,,23,50,20,18,-7.249999994,590.533
24,50,20,18,-5.333333333,6.076,,24,50,20,18,-5.333333333,5.898
25,50,20,18,-6.999999999,19.336,,25,50,20,18,-6.999999999,19.573
26,50,20,18,-4.999999993,60.329,,26,50,20,18,-4.999999993,80.649
27,50,20,18,-5.999999997,60.339,,27,50,20,18,-5.999999997,590.279
28,50,20,18,-5.5,5.085,,28,50,20,18,-5.5,5.289
29,50,20,18,-6.111111099,60.329,,29,50,20,18,-6.099999985,620.199
30,50,20,18,-4.999999997,63.333,,30,50,20,18,-4.999999997,590.319
