1,50,12,20,-6.599999993,60.482,,1,50,12,20,-6.599999993,102.129
2,50,12,20,-5.999999995,60.326,,2,50,12,20,-5.999999995,590.365
3,50,12,20,-5.714285704,60.439,,3,50,12,20,-5.714285704,590.509
4,50,12,20,-6.2,31.524,,4,50,12,20,-6.2,31.6
5,50,12,20,-5.8,7.324,,5,50,12,20,-5.8,7.784
6,50,12,20,-5.75,60.349,,6,50,12,20,-5.749999994,590.3
7,50,12,20,-5.6,15.464,,7,50,12,20,-5.6,15.591
8,50,12,20,-5.285714286,3.154,,8,50,12,20,-5.285714286,3.034
9,50,12,20,-5.25,7.02,,9,50,12,20,-5.25,7.239
10,50,12,20,-6.999999998,9.845,,10,50,12,20,-6.999999998,8.9
11,50,12,20,-5.666666654,60.289,,11,50,12,20,-5.666666654,161.245
12,50,12,20,-5.499999994,60.293,,12,50,12,20,-5.499999994,590.72
13,50,12,20,-6.2,22.831,,13,50,12,20,-6.2,8.011
14,50,12,20,-4.6,16.587,,14,50,12,20,-4.6,44.653
15,50,12,20,-5.099999985,60.287,,15,50,12,20,-5.1,590.095
16,50,12,20,-5.999999995,60.321,,16,50,12,20,-5.999999997,590.091
17,50,12,20,-6.25,29.439,,17,50,12,20,-6.25,2.872
18,50,12,20,-5.111111111,23.464,,18,50,12,20,-5.111111111,17.555
19,50,12,20,-6.857142847,22.868,,19,50,12,20,-6.857142847,23.231
20,50,12,20,-4.499999996,25.708,,20,50,12,20,-4.499999996,25.799
21,50,12,20,-5.8,26.705,,21,50,12,20,-5.8,27.837
22,50,12,20,-5.25,30.355,,22,50,12,20,-5.25,31.155
23,50,12,20,-5.2,11.088,,23,50,12,20,-5.2,11.378
24,50,12,20,-5.714285704,60.24,,24,50,12,20,-5.714285704,453.581
25,50,12,20,-6.124999988,60.331,,25,50,12,20,-6.111111111,217.17
26,50,12,20,-5.5,4.47,,26,50,12,20,-5.5,4.515
27,50,12,20,-6.166666658,60.241,,27,50,12,20,-6.166666658,97.354
28,50,12,20,-5.25,2.489,,28,50,12,20,-5.25,2.551
29,50,12,20,-5.499999995,15.75,,29,50,12,20,-5.499999995,16.078
30,50,12,20,-4.666666662,60.266,,30,50,12,20,-4.666666662,72.316
