50, 9, 5, -6.333333331589662, 0.044
50, 9, 5, -7.0, 0.03
50, 9, 5, -5.249999993574996, 0.029
50, 9, 5, -7.6000000000000005, 0.282
50, 9, 5, -3.2, 0.033
50, 9, 5, -4.6666666659, 0.018
50, 9, 5, -5.666666666666666, 0.035
50, 9, 5, -5.0, 0.074
50, 9, 5, -5.333333329866665, 0.099
50, 9, 5, -5.999999994399996, 0.047
50, 9, 5, -8.499999996805553, 0.152
50, 9, 5, -4.6, 0.007
50, 9, 5, -7.333333332043768, 0.067
50, 9, 5, -5.5, 0.035
50, 9, 5, -6.500000000000002, 0.025
50, 9, 5, -6.499999998650001, 0.015
50, 9, 5, -7.333333333333333, 0.014
50, 9, 5, -6.666666666666666, 0.01
50, 9, 5, -4.9999999965, 0.023
50, 9, 5, -6.25, 0.041
50, 9, 5, -3.9999999984, 0.033
50, 9, 5, -7.66666665482668, 0.029
50, 9, 5, -5.666666666666665, 0.044
50, 9, 5, -6.6000000000000005, 0.047
50, 9, 5, -4.33333333255, 0.066
50, 9, 5, -7.0, 0.011
50, 9, 5, -4.800000000000001, 0.042
50, 9, 5, -6.800000000000001, 0.015
50, 9, 5, -5.999999998000001, 0.03
50, 9, 5, -7.666666666666667, 0.009
