1, 20, 20, 18, -5.25, 1.425
19, 20, 20, 18, -5.333333333333333, 1.614
2, 20, 20, 18, -7.25, 0.979
20, 20, 20, 18, -6.6000000000000005, 2.014
13, 20, 20, 18, -4.111111111111111, 4.167
21, 20, 20, 18, -5.9999999966, 0.286
14, 20, 20, 18, -9.0, 0.078
3, 20, 20, 18, -5.4, 1.946
4, 20, 20, 18, -7.0, 0.648
5, 20, 20, 18, -6.0, 0.127
22, 20, 20, 18, -6.571428571428571, 1.51
6, 20, 20, 18, -5.800000000000001, 0.942
15, 20, 20, 18, -6.375, 2.975
7, 20, 20, 18, -6.0, 9.592
16, 20, 20, 18, -6.4, 2.001
25, 20, 20, 18, -5.2, 0.513
17, 20, 20, 18, -6.166666666666666, 1.369
26, 20, 20, 18, -6.666666666666666, 0.784
8, 20, 20, 18, -4.25, 3.106
18, 20, 20, 18, -5.4, 1.076
27, 20, 20, 18, -5.25, 1.805
9, 20, 20, 18, -6.0, 1.88
28, 20, 20, 18, -6.285714285714286, 1.901
29, 20, 20, 18, -4.0, 0.302
30, 20, 20, 18, -4.333333333333333, 0.371
10, 20, 20, 18, -4.2, 3.0
11, 20, 20, 18, -4.6000000000000005, 1.575
12, 20, 20, 18, -4.375, 1.19
23, 20, 20, 18, -4.777777777777778, 27.577
24, 20, 20, 18, -5.666666666666666, 0.734
