1, 50, 10, 20, -4.714285714285714, 9.458
2, 50, 10, 20, -6.125, 8.348
3, 50, 10, 20, -4.3, 7.648
4, 50, 10, 20, -6.6, 6.654
5, 50, 10, 20, -6.8, 7.204
6, 50, 10, 20, -6.8, 7.387
7, 50, 10, 20, -5.833333333333333, 7.797
8, 50, 10, 20, -7.6, 8.59
9, 50, 10, 20, -5.166666666666667, 7.404
10, 50, 10, 20, -5.714285714285714, 8.458
11, 50, 10, 20, -4.5, 7.781
12, 50, 10, 20, -6.333333333333333, 6.929
13, 50, 10, 20, -7.2727272727272725, 7.917
14, 50, 10, 20, -5.666666666666667, 7.653
15, 50, 10, 20, -5.5, 7.783
16, 50, 10, 20, -4.75, 7.827
17, 50, 10, 20, -6.0, 7.242
18, 50, 10, 20, -5.166666666666667, 7.348
19, 50, 10, 20, -6.615384615384615, 7.843
20, 50, 10, 20, -5.75, 7.76
21, 50, 10, 20, -5.0, 7.912
22, 50, 10, 20, -5.2, 8.705
23, 50, 10, 20, -9.0, 8.515
24, 50, 10, 20, -4.428571428571429, 7.56
25, 50, 10, 20, -5.4, 8.562
26, 50, 10, 20, -6.777777777777778, 7.644
27, 50, 10, 20, -5.0, 7.411
28, 50, 10, 20, -7.0, 7.123
29, 50, 10, 20, -7.0, 7.221
30, 50, 10, 20, -7.142857142857143, 8.06
