1, 50, 15, 20, -7.2, 0.48
2, 50, 15, 20, -6.5, 0.263
3, 50, 15, 20, -7.0, 0.41
4, 50, 15, 20, -7.4, 0.29
5, 50, 15, 20, -5.0, 0.427
6, 50, 15, 20, -6.5, 0.214
7, 50, 15, 20, -7.0, 0.262
8, 50, 15, 20, -5.666666666666667, 0.239
9, 50, 15, 20, -8.0, 0.198
10, 50, 15, 20, -8.0, 0.232
11, 50, 15, 20, -5.333333333333333, 0.198
12, 50, 15, 20, -7.0, 0.222
13, 50, 15, 20, -7.5, 0.224
14, 50, 15, 20, -6.75, 0.23
15, 50, 15, 20, -6.0, 0.232
16, 50, 15, 20, -8.0, 0.201
17, 50, 15, 20, -5.666666666666667, 0.211
18, 50, 15, 20, -7.0, 0.229
19, 50, 15, 20, -6.5, 0.208
20, 50, 15, 20, -5.666666666666667, 0.221
21, 50, 15, 20, -8.333333333333334, 0.218
22, 50, 15, 20, -6.25, 0.199
23, 50, 15, 20, -6.25, 0.231
24, 50, 15, 20, -7.0, 0.214
25, 50, 15, 20, -6.666666666666667, 0.251
26, 50, 15, 20, -7.0, 0.206
27, 50, 15, 20, -7.0, 0.237
28, 50, 15, 20, -8.0, 0.212
29, 50, 15, 20, -5.4, 0.223
30, 50, 15, 20, -6.0, 0.246
