1,20,20,16,-4.6,46.232
2,20,20,16,-4.5,0.545
3,20,20,16,-4.692307692,34.242
4,20,20,16,-10,0.076
5,20,20,16,-3.2,107.651
6,20,20,16,-6.75,1.726
7,20,20,16,-5.625,113.352
8,20,20,16,-4.2,49.632
9,20,20,16,-6.25,0.339
10,20,20,16,-5,1.148
11,20,20,16,-3.999999994,217.689
12,20,20,16,-5.999999992,81.631
13,20,20,16,-4.375,4.431
14,20,20,16,-5.833333325,451.51
15,20,20,16,-7,1.562
16,20,20,16,-5.375,21.525
17,20,20,16,-5.875,1.902
18,20,20,16,-6.571428568,1283.206
19,20,20,16,-6.999999997,13.939
20,20,20,16,-5.888888889,31.571
21,20,20,16,-4.499999996,6.743
22,20,20,16,-5.5,2.91
23,20,20,16,-4.5,1.572
24,20,20,16,-5.75,1.368
25,20,20,16,-4.666666657,426.319
26,20,20,16,-4.125,354.267
27,20,20,16,-5.875,48.796
28,20,20,16,-4.833333324,72.742
29,20,20,16,-3.375,1.849
30,20,20,16,-6.999999999,0.866
