1,50,10,20,-4.666666337,78.604
2,50,10,20,-6.111111099,192.95
3,50,10,20,-4.299999992,66.85
4,50,10,20,-6.6,2.406
5,50,10,20,-6.749999977,6.82
6,50,10,20,-6.666666665,6.732
7,50,10,20,-5.4,10.411
8,50,10,20,-7.599999994,13.064
9,50,10,20,-5.166666658,97.966
10,50,10,20,-5.7,43.344
11,50,10,20,-4.4,19.962
12,50,10,20,-6.142857134,30.757
13,50,10,20,-7.249999994,29.354
14,50,10,20,-5.66666619,33.798
15,50,10,20,-5.25,19.029
16,50,10,20,-4.714285709,15.445
17,50,10,20,-5.666666667,17.459
18,50,10,20,-4.999999998,12.485
19,50,10,20,-6.599999993,24.605
20,50,10,20,-5.5,11.197
21,50,10,20,-4.714285714,27.133
22,50,10,20,-5.19999997,15.676
23,50,10,20,-9,0.588
24,50,10,20,-4.285714286,8.17
25,50,10,20,-5.363636348,93.073
26,50,10,20,-6.714285714,9.164
27,50,10,20,-4.999999989,11.001
28,50,10,20,-6.999999995,12.991
29,50,10,20,-6.999999997,2.695
30,50,10,20,-7.12499999,58.246
