13, 50, 15, 20, -6.666666663000001, 9.975
7, 50, 15, 20, -5.714285708665324, 308.952
1, 50, 15, 20, -6.363636349000076, 970.47
8, 50, 15, 20, -4.999999934213328, 360.982
9, 50, 15, 20, -6.999999992200005, 3.775
10, 50, 15, 20, -6.4, 14.632
19, 50, 15, 20, -5.555555555555558, 782.815
11, 50, 15, 20, -4.499999996450004, 909.287
12, 50, 15, 20, -4.999999999999998, 7.693
14, 50, 15, 20, -5.999999870256697, 1548.749
20, 50, 15, 20, -4.7999999929232615, 4976.827
21, 50, 15, 20, -7.666666465160874, 55.448
22, 50, 15, 20, -5.25, 14.142
2, 50, 15, 20, -5.666666658500055, 5635.905
23, 50, 15, 20, -5.499999986949998, 20.233
24, 50, 15, 20, -5.499999997796867, 18.698
3, 50, 15, 20, -5.99999995940009, 386.33
4, 50, 15, 20, -6.166666665283334, 65.036
5, 50, 15, 20, -4.499999994265305, 49.899
6, 50, 15, 20, -5.749999964924349, 339.624
15, 50, 15, 20, -5.062499976593796, 5629.051
16, 50, 15, 20, -7.0, 10.512
17, 50, 15, 20, -4.7142857031142915, 573.331
18, 50, 15, 20, -5.666666650762081, 606.472
25, 50, 15, 20, -6.199999996837343, 14226.14
26, 50, 15, 20, -6.249999997457307, 5693.816
27, 50, 15, 20, -6.499999953919936, 624.516
28, 50, 15, 20, -6.59999999264, 1064.378
29, 50, 15, 20, -4.714285704114287, 471.504
30, 50, 15, 20, -5.124999961352125, 142.169
