1, 50, 10, 20, -5.6, 2.145
2, 50, 10, 20, -6.5, 1.781
3, 50, 10, 20, -5.0, 1.633
4, 50, 10, 20, -7.571428571428571, 1.511
5, 50, 10, 20, -7.5, 1.487
6, 50, 10, 20, -8.0, 1.579
3333333, 0.917
7, 50, 10, 20, -6.0, 1.625
6, 50, 10, 20, -7.333333333333333, 1.026
8, 50, 10, 20, -8.25, 1.87789, 50, 10, 20, -6.0, 1.566
, 50, 10, 20, -6.0, 1.055
10, 50, 10, 20, -6.25, 1.921
33333, 1.127
11, 50, 10, 20, -5.0, 1.068
11, 50, 10, 20, -5.0, 1.708
333333, 0.909
12, 50, 10, 20, -6.66666666614, 50, 10, 20, -6.0, 1.139
13, 50, 10, 20, -8.0, 1.682
14, 50, 10, 20, -6.2, 1.669
333333, 0.995
17, 50, 10, 20, -6.5, 0.959
15, 50, 10, 20, -5.5, 1.732
666667, 0.952
19, 50, 10, 20, -7.166666666666667, 1.001
16, 50, 10, 20, -5.33333333321, 50, 10, 2017, 50, 10, 20,22, 50, 10, 218, 50, 10, 20, -5.5, 1.49
6
19, 50, 10, 20, -7.0, 1.588
24, 50, 10, 20, -5.0, 1.067
20, 50, 10, 20, -6.33333333326, 50, 10, 2021, 50, 10, 20, -5.2, 1.658
, -5.5, 1.059
22, 50, 10, 20, -5.6, 1.859
666667, 1.072
29, 50, 10, 20, -7.2, 0.984
23, 50, 10, 20, -9.0, 1.812
24, 50, 10, 20, -5.0, 1.612
25, 50, 10, 20, -6.2, 1.762
26, 50, 10, 20, -7.0, 1.545
27, 50, 10, 20, -5.333333333333333, 1.648
28, 50, 10, 20, -7.6, 1.577
29, 50, 10, 20, -7.333333333333333, 1.562
30, 50, 10, 20, -8.0, 1.661
1, 50, 10, 20, -5.5, 2.201
2, 50, 10, 20, -7.0, 1.709
3, 50, 10, 20, -5.0, 1.586
4, 50, 10, 20, -7.5, 1.408
5, 50, 10, 20, -7.75, 1.44
6, 50, 10, 20, -7.333333333333333, 1.583
7, 50, 10, 20, -6.0, 1.556
8, 50, 10, 20, -8.0, 1.846
9, 50, 10, 20, -5.5, 1.623
10, 50, 10, 20, -6.333333333333333, 1.832
11, 50, 10, 20, -5.0, 1.757
12, 50, 10, 20, -7.0, 1.52
13, 50, 10, 20, -8.666666666666666, 1.634
14, 50, 10, 20, -6.333333333333333, 1.726
15, 50, 10, 20, -5.666666666666667, 1.643
16, 50, 10, 20, -5.5, 1.682
17, 50, 10, 20, -6.25, 1.54
18, 50, 10, 20, -5.5, 1.556
19, 50, 10, 20, -7.333333333333333, 1.558
20, 50, 10, 20, -6.333333333333333, 1.641
21, 50, 10, 20, -5.333333333333333, 1.683
22, 50, 10, 20, -5.666666666666667, 1.835
23, 50, 10, 20, -9.0, 1.812
24, 50, 10, 20, -4.857142857142857, 1.634
25, 50, 10, 20, -6.0, 1.752
26, 50, 10, 20, -7.25, 1.55
27, 50, 10, 20, -5.5, 1.539
28, 50, 10, 20, -7.666666666666667, 1.52
29, 50, 10, 20, -8.0, 1.521
30, 50, 10, 20, -8.0, 1.663
1, 50, 10, 20, -5.25, 2.603
2, 50, 10, 20, -6.666666666666667, 1.708
3, 50, 10, 20, -4.8, 1.562
4, 50, 10, 20, -7.5, 1.472
5, 50, 10, 20, -8.0, 1.531
6, 50, 10, 20, -7.333333333333333, 1.552
7, 50, 10, 20, -6.0, 1.527
8, 50, 10, 20, -8.0, 1.887
9, 50, 10, 20, -5.75, 1.571
10, 50, 10, 20, -6.25, 1.719
11, 50, 10, 20, -5.0, 1.734
12, 50, 10, 20, -6.833333333333333, 1.419
13, 50, 10, 20, -8.5, 1.675
14, 50, 10, 20, -6.333333333333333, 1.631
15, 50, 10, 20, -5.75, 1.597
16, 50, 10, 20, -5.4, 1.482
17, 50, 10, 20, -6.333333333333333, 1.492
18, 50, 10, 20, -5.6, 1.452
19, 50, 10, 20, -7.333333333333333, 1.525
20, 50, 10, 20, -6.333333333333333, 1.647
21, 50, 10, 20, -5.333333333333333, 1.614
22, 50, 10, 20, -5.6, 1.809
23, 50, 10, 20, -9.0, 1.773
24, 50, 10, 20, -5.0, 1.623
25, 50, 10, 20, -6.0, 1.729
26, 50, 10, 20, -7.333333333333333, 1.524
27, 50, 10, 20, -5.25, 1.578
28, 50, 10, 20, -7.666666666666667, 1.568
29, 50, 10, 20, -7.285714285714286, 1.61
30, 50, 10, 20, -8.0, 1.667
