1, 50, 15, 20, -7.5, 3.699
2, 50, 15, 20, -7.0, 3.557
3, 50, 15, 20, -7.0, 3.141
4, 50, 15, 20, -7.0, 3.259
5, 50, 15, 20, -5.0, 3.215
6, 50, 15, 20, -7.0, 2.839
7, 50, 15, 20, -6.5, 3.286
8, 50, 15, 20, -6.0, 3.31
9, 50, 15, 20, -7.0, 3.363
10, 50, 15, 20, -8.0, 3.16
11, 50, 15, 20, -5.333333333333333, 3.121
12, 50, 15, 20, -7.0, 3.176
13, 50, 15, 20, -7.333333333333333, 3.499
14, 50, 15, 20, -7.0, 3.409
15, 50, 15, 20, -6.0, 3.312
16, 50, 15, 20, -7.666666666666667, 3.13
17, 50, 15, 20, -5.25, 3.27
18, 50, 15, 20, -7.0, 3.472
19, 50, 15, 20, -6.25, 3.086
20, 50, 15, 20, -6.0, 3.25
21, 50, 15, 20, -8.4, 3.216
22, 50, 15, 20, -6.25, 2.885
23, 50, 15, 20, -6.0, 3.54
24, 50, 15, 20, -6.5, 3.295
25, 50, 15, 20, -8.0, 3.663
26, 50, 15, 20, -7.666666666666667, 3.167
27, 50, 15, 20, -7.5, 3.656
28, 50, 15, 20, -7.666666666666667, 3.225
29, 50, 15, 20, -5.5, 3.276
30, 50, 15, 20, -6.0, 3.489
